ID Empresa:,,,,,,,,,,,
RFC:,,,,,,,,,,,
Folio:,,,,,,,,,,,
Fecha Inicial:,,,,,,,,,,,
Fecha Final:,,,,,,,,,,,
Pagos,,,,,,,,,Factura,,
ID,Usuario,Fecha de elaboración,Tipo de factura,Importe,Conceptos,Empresa,Serie,Rfc,Folio,Fecha de factura,Estatus
468,g.velazquez004,25/11/2015,FACTURA,349856,IMPARTICIÓN DE TALLERES: DURACIÓN 109 HORAS.. ,EDU,ECC,TMS010508RX0,56683,25/11/2015,FACTURADO
3,g.velazquez004,25/11/2015,FACTURA,31320,APLICACIÓN DE 6 EVALUACIONES DE POTENCIAL.. ,EDU,ECC,AAC030707E87,56682,25/11/2015,FACTURADO
320,g.velazquez004,25/11/2015,FACTURA,452400,IMPARTICIÓN DEL DIPLOMADO EN LIDERAZGO DE SEPTIEMBRE A DICIEMBRE 2015.. ,EDU,ECC,BVM951002LX0,56681,25/11/2015,FACTURADO
464,g.velazquez004,24/11/2015,FACTURA,29000,ACTUALIZACIÓN DEL PROGRAMA DE FORMACIÓN INSTITUCIONAL MÓDULOS 6 A 10.. ,EDU,ECC,ARG990409TB3,56634,24/11/2015,FACTURADO
25,g.velazquez004,24/11/2015,FACTURA,69600,"NÚMERO DE PEDIDO: 341195 DESPACHO 2  DIPLOMADO EN ADMINISTRACIÓN DE PYMES, MÓDULO 3 DE 5. FECHAS MÓDULO III: 3,10 Y 17 DE NOVIEMBRE.. ",EDU,ECC,DKR900301AQ7,56633,24/11/2015,FACTURADO
78,g.velazquez004,19/11/2015,FACTURA,78764,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIL0501146I3,56014,19/11/2015,FACTURADO
8,g.velazquez004,19/11/2015,FACTURA,299497.5,"OPERACIÓN DE DIPLOMADO C.I. PARA 3 GRUPOS, 3 DE 4.. ",EDU,ECC,BIM011108DJ5,56013,19/11/2015,FACTURADO
375,g.velazquez004,17/11/2015,FACTURA,29696,"Esta factura sustituye al folio ECC53290 de fecha 10 de noviembre 2015 por concepto de: CURSO ""FONDOS DE INVERSIÓN"" MODALIDAD PRESENCIAL. . ",EDU,ECC,FNP070401RN9,54193,17/11/2015,FACTURADO
787,g.velazquez004,17/11/2015,FACTURA,812000,"ESTA FACTURA SUSTITUYE AL FOLIO ECC54173 DE FECHA 17 NOVIEMBRE 2015 POR CONCEPTO DE: DISEÑO: CERTIFICACIÓN GOBIERNO, MARINA YESCAS.. ",EDU,ECC,BBO961025FA5,54192,17/11/2015,FACTURADO
787,g.velazquez004,17/11/2015,FACTURA,147292.16,"ESTA FACTURA SUSTITUYE AL FOLIO ECC54174 DE FECHA 17 NOVIEMBRE 2015 POR CONCEPTO DE: DISEÑO: FIDUCIARIO, MARINA YESCAS.. ",EDU,ECC,BBO961025FA5,54191,17/11/2015,FACTURADO
787,g.velazquez004,17/11/2015,FACTURA,126976,"DISEÑO: FIDUCIARIO, MARINA YESCAS.. ",EDU,ECC,BBO961025FA5,54174,17/11/2015,CANCELADO
787,g.velazquez004,17/11/2015,FACTURA,700000,"DISEÑO: CERTIFICACIÓN GOBIERNO, MARINA YESCAS.. ",EDU,ECC,BBO961025FA5,54173,17/11/2015,CANCELADO
56,g.velazquez004,17/11/2015,FACTURA,127252,ASESORÍA ADMINISTRATIVA DE CAPACITACIÓN.. ,EDU,ECC,IYE071227D60,54172,17/11/2015,FACTURADO
464,g.velazquez004,17/11/2015,FACTURA,183648.3,"IMPARTICIÓN DE PROGRAMA DE FORMACIÓN INSTITUCIONAL, MÓDULO 5.. ",EDU,ECC,ARG990409TB3,54171,17/11/2015,FACTURADO
62,g.velazquez004,17/11/2015,FACTURA,76753,1 CURSO IMPARTIDO EN EL MES DE OCTUBRE 2015 EN CIUDAD VALLES.. ,EDU,ECC,CJF950204TL0,54170,17/11/2015,FACTURADO
786,g.velazquez004,17/11/2015,FACTURA,13920,"DIPLOMADO PREVENCIÓN DE LAVADO  DE DINERO PARA UN PARTICIPANTE, OFICIAL DE CUMPLIMIENTO, DEL 18,19 DE SEPTIEMBRE, 9,10,23,24,30,31 DE OCTUBRE Y 6, 7 DE NOVIEMBRE 2015.. ",EDU,ECC,CST950118B86,54169,17/11/2015,FACTURADO
163,g.velazquez004,13/11/2015,FACTURA,55680,CURSO MÉTODOS DE INVESTIGACIÓN. . ,EDU,ECC,SAF121101UT3,53866,13/11/2015,FACTURADO
375,g.velazquez004,10/11/2015,FACTURA,29696,"CURSO ""FONDOS DE INVERSIÓN"", DURACIÓN: 16 HORAS, 10 PARTICIPANTES, PRESENCIAL.. ",EDU,ECC,FNP070401RN9,53290,10/11/2015,CANCELADO
162,g.velazquez004,10/11/2015,FACTURA,81739.4,"AJUSTES DE CONTENIDO, DISEÑO INSTRUCCIONAL Y DISEÑO MULTIMEDIA, 1 DE 2.. ",EDU,ECC,COF9807152LA,53285,10/11/2015,FACTURADO
67,g.velazquez004,10/11/2015,FACTURA,35496,DESARROLLO DE CONTENIDOS PARA ARTÍCULOS ASPEL. 8 DE 8.. ,EDU,ECC,AME860107KD9,53284,10/11/2015,FACTURADO
245,g.velazquez004,10/11/2015,FACTURA,23200,OPERACIÓN CAPACITACIÓN PRESENCIAL. . ,EDU,ECC,OWI010726LC1,53283,10/11/2015,FACTURADO
747,g.velazquez004,10/11/2015,FACTURA,34800,"PROGRAMA DE DESARROLLO INTEGRAL DE LÍDERES, 3 DE 3.. ",EDU,ECC,SCE980323QI5,53282,10/11/2015,FACTURADO
771,g.velazquez004,09/11/2015,FACTURA,60030,"PROGRAMA DE CAPACITACIÓN SOFAGRO 2015, DURACIÓN TOTAL DEL PROGRAMA: 50 HORAS, TOTAL DE PARTICIPANTES: 50, MODALIDAD: VIRTUAL, 1 DE 2.. ",EDU,ECC,FAG0605094P8,53018,09/11/2015,FACTURADO
25,g.velazquez004,05/11/2015,FACTURA,139200,"DIPLOMADO EN ADMINISTRACIÓN DE PYMES, MÓDULO 1 Y 2 DE 5,FECHAS: MÓDULO 1: 22,29 SEPTIEMBRE Y 6 DE OCTUBRE, MÓDULO 2: 13,20 Y 27 DE OCTUBRE, NÚMERO DE PEDIDO: 341195, DESPACHO 1.. ",EDU,ECC,DKR900301AQ7,52685,05/11/2015,FACTURADO
768,g.velazquez004,05/11/2015,FACTURA,45588,ACTUALIZACIÓN DEL CURSO CONTABILIDAD FINANCIERA.. ,EDU,ECC,BNM930209927,52684,05/11/2015,FACTURADO
766,g.velazquez004,04/11/2015,FACTURA,45170.4,"ESTA FACTURA SUSTITUYE AL FOLIO ECC52406 DE FECHA 3 DE NOVIEMBRE 2015 POR CONCEPTO DE: CURSO ADMINISTRACIÓN DE RECURSOS HUMANOS, IMPARTIDO DEL 7 AL 11 DE SEPTIEMBRE 2015, EN LAS INSTALACIONES DE SAN ÁNGEL.. ",EDU,ECC,CNL590212RL8,52517,04/11/2015,FACTURADO
766,g.velazquez004,03/11/2015,FACTURA,45180.84,"CURSO ""ADMINISTRACIÓN DE RECURSOS HUMANOS"" IMPARTIDO DEL 7 AL 11 DE SEPTIEMBRE 2015 EN LAS INSTALACIONES DE SAN ÁNGEL.. ",EDU,ECC,CNL590212RL8,52406,03/11/2015,CANCELADO
766,g.velazquez004,03/11/2015,FACTURA,44080,"CURSO ""LEY DEL ISSSTE"" IMPARTIDO DEL 21 AL 25 DE SEPTIEMBRE 2015 EN LAS INSTALACIONES DE SAN ÁNGEL.. ",EDU,ECC,CNL590212RL8,52405,03/11/2015,FACTURADO
35,g.velazquez004,28/10/2015,FACTURA,161663.4,IMPARTICIÓN DE MATERIA 14 G2 ASPECTOS LEGALES. IMPARTICIÓN DE MATERIA 14 G1 ASPECTOS LEGALES. IMPARTICIÓN DE MATERIA 10 G3 ATENCIÓN Y SATISFACCIÓN DE CLIENTES INTERNOS Y EXTERNOS. ,EDU,ECC,DOC960723EK2,52093,28/10/2015,FACTURADO
753,g.velazquez004,28/10/2015,FACTURA,69600,"ELABORACIÓN 2 SIMULADORES, 1 DE 2.. ",EDU,ECC,AMS950419EG4,52092,28/10/2015,FACTURADO
753,g.velazquez004,28/10/2015,FACTURA,92592.36,APLICACIÓN DIDACTICA PARA OPTIMAXX PLUS Y GMM 1 DE 2.. ,EDU,ECC,AMS950419EG4,52091,28/10/2015,FACTURADO
752,g.velazquez004,28/10/2015,FACTURA,46701.6,CURSO DE HABILIDADES GERENCIALES.. ,EDU,ECC,IJS930831J80,52090,28/10/2015,FACTURADO
407,g.velazquez004,27/10/2015,FACTURA,74240,"CURSO DE CRÉDITO, 2 DE 2.. CURSO DE FINANZAS, 2 DE 2.. ",EDU,ECC,DCS150115331,51988,27/10/2015,FACTURADO
8,g.velazquez004,27/10/2015,FACTURA,299497.5,"OPERACIÓN DIPLOMADO CI PARA 3 GRUPOS, 2 DE 4.. ",EDU,ECC,BIM011108DJ5,51987,27/10/2015,FACTURADO
747,g.velazquez004,26/10/2015,FACTURA,34800,"PROGRAMA DE DESARROLLO INTEGRAL DE LÍDERES, 2 DE 3.. ",EDU,ECC,SCE980323QI5,51910,26/10/2015,FACTURADO
747,g.velazquez004,26/10/2015,FACTURA,34800,"PROGRAMA DE DESARROLLO INTEGRAL DE LÍDERES, 1 DE 3.. ",EDU,ECC,SCE980323QI5,51909,26/10/2015,FACTURADO
67,g.velazquez004,20/10/2015,FACTURA,35496,"DESARROLLO DE CONTENIDOS PARA ARTÍCULOS ASPEL, 7 DE 8.. ",EDU,ECC,AME860107KD9,51310,20/10/2015,FACTURADO
62,g.velazquez004,20/10/2015,FACTURA,161233,3 CURSOS IMPARTIDOS EN EL MES DE SEPTIEMBRE 2015 EN DISTINTAS ENTIDADES DE LA REPÚBLICA MEXICANA.. ,EDU,ECC,CJF950204TL0,51303,20/10/2015,FACTURADO
98,g.velazquez004,20/10/2015,FACTURA,845918.4,"DISEÑO DE PROGRAMA DE FORMACIÓN INTEGRAL, ETAPAS: ALINEACIÓN DE LA FUNCIÓN GERENCIAL, DISEÑO MAPA CURRICULAR, OPERACIÓN DE 4 MATERIAS / GRUPO PILOTO.. ",EDU,ECC,AXX970225GL0,51302,20/10/2015,FACTURADO
734,g.velazquez004,19/10/2015,FACTURA,40600,"CONFERENCIA SALUD FINANCIERA PARA LAS EMPRESAS PYMES, 23 DE OCTUBRE 2015, PLAYA DEL CARMEN.. ",EDU,ECC,CNA780113GI9,50911,19/10/2015,FACTURADO
733,g.velazquez004,19/10/2015,FACTURA,13920,"DIPLOMADO DE PREVENCIÓN DE LAVADO DE DINERO, GUADALAJARA, JALISCO. 1 PARTICIPANTE : L.C. ORALIA ANGÉLICA ARIAS CARREÓN. AUDITOR INTERNO. . ",EDU,ECC,CPN9609241G1,50910,19/10/2015,FACTURADO
464,g.velazquez004,14/10/2015,FACTURA,183648.3,"IMPARTICIÓN DE PROGRAMA DE FORMACIÓN INSTITUCIONAL, MÓDULO 4.. ",EDU,ECC,ARG990409TB3,49919,14/10/2015,FACTURADO
730,g.velazquez004,14/10/2015,FACTURA,46188.88,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,ROS960308J34,49918,14/10/2015,FACTURADO
89,g.velazquez004,14/10/2015,FACTURA,8120,"TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" SESIÓN COMPLEMENTARIA.. ",EDU,ECC,GMP980522BZ1,49917,14/10/2015,FACTURADO
89,g.velazquez004,14/10/2015,FACTURA,11020,"TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" 7 DE 7.. ",EDU,ECC,GMP980522BZ1,49916,14/10/2015,FACTURADO
89,g.velazquez004,14/10/2015,FACTURA,33060,"TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" 6 DE 7.. ",EDU,ECC,GMP980522BZ1,49915,14/10/2015,FACTURADO
681,g.velazquez004,14/10/2015,FACTURA,18560,"CURSO EN ADMINISTRACIÓN FINANCIERA DE COSTOS, 15 Y 22 DE OCTUBRE 2015, EN HORARIO DE 9 A 14 HRS.. ",EDU,ECC,SCG090605D69,49885,14/10/2015,FACTURADO
78,g.velazquez004,14/10/2015,FACTURA,26254.66,Capacitación y Certificación de competencia 2015.. ,EDU,ECC,AIL0501146I3,49884,14/10/2015,FACTURADO
76,g.velazquez004,14/10/2015,FACTURA,26254.67,Capacitación y Certificación de competencia 2015.. ,EDU,ECC,SAM011217V64,49883,14/10/2015,FACTURADO
77,g.velazquez004,14/10/2015,FACTURA,26254.66,Capacitación y Certificación de competencia 2015.. ,EDU,ECC,AIF050114QM3,49882,14/10/2015,FACTURADO
35,g.velazquez004,09/10/2015,FACTURA,161663.4,IMPARTICIÓN DE MATERIA 9 EL PROCESO DE ENTREGA G3.. IMPARTICIÓN DE MATERIA 13 ADMINISTRACIÓN DE LA CARTERA G1.. IMPARTICIÓN DE MATERIA 13 ADMINISTRACIÓN DE LA CARTERA G2.. ,EDU,ECC,DOC960723EK2,49530,09/10/2015,FACTURADO
35,g.velazquez004,09/10/2015,FACTURA,161663.4,IMPARTICIÓN DE MATERIA 12 CÁLCULOS FINANCIEROS DE PRODUCTO G2.. IMPARTICIÓN DE MATERIA 12 CÁLCULOS FINANCIEROS DE PRODUCTO G1.. IMPARTICIÓN DE MATERIA 8 EL PROCESO DE VENTA G3.. ,EDU,ECC,DOC960723EK2,49529,09/10/2015,FACTURADO
98,g.velazquez004,06/10/2015,FACTURA,71920,"Curso de Redacción Ejecutiva y Ortografía, Grupo 2.. ",EDU,ECC,AXX970225GL0,49266,06/10/2015,FACTURADO
711,g.velazquez004,01/10/2015,FACTURA,41760,"DIPLOMADO PLD, 3 PARTICIPANTES.. ",EDU,ECC,FUN940816TN6,48941,01/10/2015,FACTURADO
708,g.velazquez004,30/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES , EFRAIN RAMIREZ GUAJARDO, ABDIEL PEÑAFLOR RAMIREZ.. ",EDU,ECC,CSG940914EW8,48766,30/09/2015,FACTURADO
707,g.velazquez004,30/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,CST990804L21,48765,30/09/2015,FACTURADO
5,g.velazquez004,30/09/2015,FACTURA,10962,"CURSO INDUCCIÓN PARA NUEVOS INTEGRANTES DEL EQUIPO DE PROMOCIÓN, DEL 1 AL 7 DE SEPTIEMBRE. OC EBC-2015-3586.. ",EDU,ECC,EBC840801QW6,48726,30/09/2015,FACTURADO
464,g.velazquez004,28/09/2015,FACTURA,183648.3,IMPARTICIÓN DE PROGRAMA DE FORMACIÓN INSTITUCIONAL - MÓDULO 3.. ,EDU,ECC,ARG990409TB3,48626,28/09/2015,FACTURADO
701,g.velazquez004,24/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,CHI940304GZ6,48385,24/09/2015,FACTURADO
8,g.velazquez004,24/09/2015,FACTURA,299497.5,"OPERACIÓN DE DIPLOMADO CI PARA 3 GRUPOS, 1 DE 4.. ",EDU,ECC,BIM011108DJ5,48384,24/09/2015,FACTURADO
5,g.velazquez004,24/09/2015,FACTURA,57072,"TALLER DE FORMACIÓN DE INSTRUCTORES PARA TODA LA DIRECCIÓN DE PROCESOS, FECHA DE INICIO: 28 DE AGOSTO, 4 Y 10 DE SEPTIEMBRE. OC EBC-2015-3781.. ",EDU,ECC,EBC840801QW6,48383,24/09/2015,FACTURADO
692,g.velazquez004,23/09/2015,FACTURA,928,GASTOS ADMINISTRATIVOS DE CAPACITACIÓN.. ,EDU,ECC,ROGG680226N34,48216,23/09/2015,FACTURADO
691,g.velazquez004,23/09/2015,FACTURA,928,GASTOS ADMINISTRATIVOS DE CAPACITACIÓN.. ,EDU,ECC,CEAM640508AJA,48215,23/09/2015,FACTURADO
690,g.velazquez004,23/09/2015,FACTURA,27840,"DIPLOMADO EN PREVENCIÓN DE LAVADO DE DINERO, 2 PARTICIPANTES, DURACIÓN: 8 HORAS.. ",EDU,ECC,CPS961011U96,48214,23/09/2015,FACTURADO
689,g.velazquez004,23/09/2015,FACTURA,13920,DIPLOMADO DE PREPARACIÓN PARA LA CERTIFICACIÓN DEL OFICIAL DE CUMPLIMIENTO EN MATERIA DE PLF/FT.. ,EDU,ECC,CPT970305IE6,48213,23/09/2015,FACTURADO
78,g.velazquez004,23/09/2015,FACTURA,46400,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIL0501146I3,48212,23/09/2015,FACTURADO
76,g.velazquez004,23/09/2015,FACTURA,13804,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,SAM011217V64,48211,23/09/2015,FACTURADO
77,g.velazquez004,23/09/2015,FACTURA,18560,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIF050114QM3,48210,23/09/2015,FACTURADO
686,g.velazquez004,22/09/2015,FACTURA,55680,"DIPLOMADO EN PREVENCIÓN DE OPERACIONES CON RECURSOS DE PROCEDENCIA ILÍCITA, ASISTENTES: BERNAL LOZANO MARÍA DEL SAGRARIO, CEBALLOS VIDRIOS ALONSO, RAMÍREZ GARCÍA MARTHA LETICIA Y PÉREZ LOZOYA URIEL.. ",EDU,ECC,CSC890920RR7,47980,22/09/2015,FACTURADO
685,g.velazquez004,22/09/2015,FACTURA,13920,"DIPLOMADO PLD, 1 PARTICIPANTE.. ",EDU,ECC,CPO950819G43,47978,22/09/2015,FACTURADO
684,g.velazquez004,22/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,APC9609247H7,47977,22/09/2015,FACTURADO
683,g.velazquez004,22/09/2015,FACTURA,23094.44,"DIPLOMADO PLD, 1 PARTICIPANTE.. ",EDU,ECC,TEP971219JR8,47976,22/09/2015,FACTURADO
681,g.velazquez004,22/09/2015,FACTURA,14848,"CURSO: CONSOLIDACIÓN DE ESTADOS FINANCIEROS, DURACIÓN: 8 HORAS, PARTICIPANTES 2, FECHAS Y HORARIOS: 15 Y 22 DE OCTUBRE DE 9:00 A 13:00 HORAS.. ",EDU,ECC,SCG090605D69,47973,22/09/2015,FACTURADO
681,g.velazquez004,21/09/2015,FACTURA,18848,"CURSO CONSOLIDACIÓN DE ESTADOS FINANCIEROS, DURACIÓN 8 HORAS, NO. DE PARTICIPANTES: 2,  FECHAS Y HORARIOS : 15 Y 22 DE OCTUBRE DE 9:00 A 13:00 HORAS.. ",EDU,ECC,SCG090605D69,47727,21/09/2015,CANCELADO
673,g.velazquez004,17/09/2015,FACTURA,27840,"DIPLOMADO EN PREVENCIÓN DE LAVADO DE DINERO, 2 PARTICIPANTES.  NOE ODILON ROBLES VENEGAS, JOSE CARLOS ARAIZA JIMENEZ. ",EDU,ECC,CPI960924FI5,45724,17/09/2015,FACTURADO
672,g.velazquez004,17/09/2015,FACTURA,13920,DIPLOMADO EN PREVENCIÓN DE LAVADO DE DINERO.. ,EDU,ECC,CPP850828CR9,45723,17/09/2015,FACTURADO
671,g.velazquez004,17/09/2015,FACTURA,27840,DIPLOMADO EN PREVENCIÓN DE LAVADO DE DINERO Y FINANCIAMIENTO AL TERRORISMO.. ,EDU,ECC,CPA900305B46,45722,17/09/2015,FACTURADO
670,g.velazquez004,17/09/2015,FACTURA,13920,"DIPLOMADO PARA OFICIALES DE CUMPLIMIENTO EN GDL, 1 PARTICIPANTE.. ",EDU,ECC,CPT960927IT5,45721,17/09/2015,FACTURADO
669,g.velazquez004,17/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,CPO870402RE8,45720,17/09/2015,FACTURADO
668,g.velazquez004,17/09/2015,FACTURA,13920,"DIPLOMADO PARA PREPARACIÓN DE LA CERTIFICACIÓN DEL OFICIAL DE CUMPLIMIENTO DE UN PARTICIPANTE EN LA CIUDAD DE GUADALAJARA JALISCO, LAS FECHAS DE IMPARTICIÓN SERÁN SEPTIEMBRE 18 Y 19, OCTUBRE 9,10,23,24,30 Y 31,NOVIEMBRE 6 Y 7. . ",EDU,ECC,CPJ841026EQ0,45719,17/09/2015,FACTURADO
667,g.velazquez004,17/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,CPT8911301X9,45718,17/09/2015,FACTURADO
67,g.velazquez004,15/09/2015,FACTURA,35496,"Desarrollo de contenidos para artículos Aspel, 6 de 8.. ",EDU,ECC,AME860107KD9,45701,15/09/2015,FACTURADO
3,g.velazquez004,15/09/2015,FACTURA,6380,Evaluación de competencias 1 participante.. ,EDU,ECC,AAC030707E87,45700,15/09/2015,FACTURADO
3,g.velazquez004,15/09/2015,FACTURA,103704,Taller de elaboración de presupuestos.. ,EDU,ECC,AAC030707E87,45699,15/09/2015,FACTURADO
113,g.velazquez004,14/09/2015,FACTURA,73080,"ESTA FACTURA SUSTITUYE AL FOLIO ECC44287 DE FECHA 26 DE AGOSTO 2015 POR CONCEPTO DE : CURSO DERECHO LABORAL, DEL 01 DE JULIO AL 03 DE AGOSTO DE 2015.. ",EDU,ECC,IMS421231I45,45696,14/09/2015,FACTURADO
662,g.velazquez004,14/09/2015,FACTURA,27840,"DIPLOMADO PLD, SEDE GUADALAJARA, 2 PARTICIPANTES.. ",EDU,ECC,CSS9804206MA,45695,14/09/2015,FACTURADO
661,g.velazquez004,14/09/2015,FACTURA,13920,DIPLOMADO PLD  1 PARTICIPANTE.. ,EDU,ECC,CSM970922N26,45694,14/09/2015,FACTURADO
660,g.velazquez004,14/09/2015,FACTURA,27840,"DIPLOMADO PLD, 2 PARTICIPANTES:  LIC. JESÚS PARRA TAMAYO, LIC. NORMA ARELI ROSAS ZÚÑIGA.. ",EDU,ECC,CPF960517AP7,45693,14/09/2015,FACTURADO
540,g.velazquez004,10/09/2015,FACTURA,53517.39,"ESTA FACTURA SUSTITUYE AL FOLIO ECC39159 DE FECHA 29 JULIO 2015 POR CONCEPTO DE: CURSO TÉCNICAS DE NEGOCIACIÓN (JULIO 2015), DURACIÓN 16 HORAS.. ",EDU,ECC,SAW9808016A3,45659,10/09/2015,FACTURADO
653,g.velazquez004,09/09/2015,FACTURA,46188.88,"DIPLOMADO PLD, 2 PARTICIPANTES.. ",EDU,ECC,CPS87081421I,45556,09/09/2015,FACTURADO
652,g.velazquez004,09/09/2015,FACTURA,13920,"DIPLOMADO PLD, 1 PARTICIPANTE.. ",EDU,ECC,CPN890928HVO,45555,09/09/2015,FACTURADO
651,g.velazquez004,09/09/2015,FACTURA,60431.36,DIPLOMADO PLD 2 PARTICIPANTES.. ,EDU,ECC,CJL0709152C1,45554,09/09/2015,FACTURADO
77,g.velazquez004,08/09/2015,FACTURA,25752,APLICACIÓN DE EVALUACIONES ESPECIALES. ,EDU,ECC,AIF050114QM3,45439,08/09/2015,FACTURADO
89,g.velazquez004,07/09/2015,FACTURA,22040,"Esta factura sustituye al folio ECC41588 de fecha 12-08-2015 por concepto de: TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" 5 DE 7.. ",EDU,ECC,GMP980522BZ1,45341,07/09/2015,FACTURADO
89,g.velazquez004,07/09/2015,FACTURA,22040,"Esta factura sustituye al folio ECC41245 de fecha 11-08-2015 por concepto de: TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" 4 DE 7.. ",EDU,ECC,GMP980522BZ1,45340,07/09/2015,FACTURADO
647,g.velazquez004,07/09/2015,FACTURA,19720,"DIPLOMADO EN PLD, 1 PARTICIPANTE.. ",EDU,ECC,FSF960304BW5,45329,07/09/2015,FACTURADO
245,g.velazquez004,07/09/2015,FACTURA,125280,"OPERACIÓN DE CURSO LTO VIRTUAL, 3 DE 6.. ",EDU,ECC,OWI010726LC1,45328,07/09/2015,FACTURADO
568,g.velazquez004,07/09/2015,FACTURA,42456,"SEMINARIO ""GESTIÓN DE RECURSOS HUMANOS"" DURACIÓN 12 HORAS, 2 DE 2.. ",EDU,ECC,SPK090225B28,45327,07/09/2015,FACTURADO
568,g.velazquez004,07/09/2015,FACTURA,42456,"SEMINARIO ""GESTIÓN DE RECURSOS HUMANOS"" DURACIÓN 12 HORAS, 1 DE 2.. ",EDU,ECC,SPK090225B28,45321,07/09/2015,FACTURADO
147,g.velazquez004,03/09/2015,FACTURA,21529.6,"SESIONES DE TRANSFERENCIA, MÓDULO DE FINANZAS, DURACIÓN: 8 HORAS.. ",EDU,ECC,PSE920601CJ2,45103,03/09/2015,FACTURADO
634,g.velazquez004,01/09/2015,FACTURA,23094.44,"Diplomado en Prevención de Lavado de Dinero, Participante: Ivet Murias.. ",EDU,ECC,EIZ040824V26,44851,01/09/2015,FACTURADO
62,g.velazquez004,01/09/2015,FACTURA,84480,"2 CURSOS IMPARTIDOS EN EL MES DE AGOSTO 2015, EN EL DISTRITO FEDERAL.. ",EDU,ECC,CJF950204TL0,44844,01/09/2015,FACTURADO
625,g.velazquez004,31/08/2015,FACTURA,23094.44,"DIPLOMADO PLD, PARTICIPANTE: CÁNDIDO FLORES RODRÍGUEZ. ",EDU,ECC,FRC960529QL2,44680,31/08/2015,FACTURADO
625,g.velazquez004,31/08/2015,FACTURA,23094.44,"DIPLOMADO PLD, PARTICIPANTE : CÁNDIDO FLORES RODRÍGUEZ.. ",EDU,ECC,FRC960529QL2,44677,31/08/2015,FACTURADO
624,g.velazquez004,31/08/2015,FACTURA,23094.44,"DIPLOMADO PLD , PARTICIPANTE : FREDY GASPAR GARCÍA RUIZ.. ",EDU,ECC,CPJ871114IK7,44669,31/08/2015,FACTURADO
620,g.velazquez004,28/08/2015,FACTURA,23094.44,DIPLOMADO EN PREVENCIÓN DE LAVADO DE DINERO.. ,EDU,ECC,CSC031205JH3,44586,28/08/2015,FACTURADO
619,g.velazquez004,28/08/2015,FACTURA,46188.88,"2 PARTICIPANTES DIPLOMADO EN PREVENCIÓN DE LAVADO DE DINERO, LUIS ENRIQUE PÉREZ DE LA CRUZ, DANIELA ÁVALOS DE LA CRUZ, DURACIÓN 100 HORAS.. ",EDU,ECC,SPO9706158Z2,44546,28/08/2015,FACTURADO
618,g.velazquez004,28/08/2015,FACTURA,23094.44,PARTICIPACIÓN VIANEY ORTEGA EN EL DIPLOMADO EN PLD.. ,EDU,ECC,SAC950716917,44545,28/08/2015,FACTURADO
62,g.velazquez004,27/08/2015,FACTURA,813105,"Esta factura sustituye al folio ECC42307 de fecha 13 de agosto de 2015 por concepto de: 13 Cursos impartidos en los meses de mayo a julio 2015, en distintas entidades de la república mexicana.. ",EDU,ECC,CJF950204TL0,44418,27/08/2015,FACTURADO
78,g.velazquez004,26/08/2015,FACTURA,25520,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIL0501146I3,44292,26/08/2015,FACTURADO
76,g.velazquez004,26/08/2015,FACTURA,25404,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,SAM011217V64,44291,26/08/2015,FACTURADO
77,g.velazquez004,26/08/2015,FACTURA,27840,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIF050114QM3,44290,26/08/2015,FACTURADO
606,g.velazquez004,26/08/2015,FACTURA,33408,IMPARTICIÓN DEL TALLER DE HABILIDADES PARA LA ATENCIÓN Y SERVICIO A CANDIDATOS.. ,EDU,ECC,GTE990218GX2,44289,26/08/2015,FACTURADO
113,g.velazquez004,26/08/2015,FACTURA,73080,Curso Derecho Laboral. ,EDU,ECC,IMS421231I45,44287,26/08/2015,FACTURADO
603,g.velazquez004,25/08/2015,FACTURA,13456,CURSO DE ACTUALIZACIÓN DE NIIFS. ,EDU,ECC,FIM970306PH5,44166,25/08/2015,FACTURADO
